Timestamp: 2024-07-03 04:53:20, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [0. 0. 0. 0. 0.], Predicted state: [0. 0. 0. 0. 0.], Updated state: [0.01798134 0.         1.97851989 0.         0.06115846]
 1.73553877e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244172e+06 7.40807404e+05 2.13839412e+00 1.70416031e+02
 0.00000000e+00], Predicted state: [3.39244175e+06 7.40809108e+05 2.13839412e+00 1.70416031e+02
 0.00000000e+00], Updated state: [3.39244173e+06 7.40807546e+05 2.13839263e+00 1.70415913e+02
 1.48497220e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244172e+06 7.40807404e+05 2.13839412e+00 1.70416031e+02
 0.00000000e+00], Predicted state: [3.39244175e+06 7.40809108e+05 2.13839412e+00 1.70416031e+02
 0.00000000e+00], Updated state: [3.39244173e+06 7.40808216e+05 2.13838927e+00 1.70415644e+02
 4.84892117e-09]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244170e+06 7.40807408e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Predicted state: [3.39244172e+06 7.40809112e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Updated state: [3.39244170e+06 7.40807550e+05 2.13992969e+00 1.70378806e+02
 1.48592812e-06]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244170e+06 7.40807408e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Predicted state: [3.39244172e+06 7.40809112e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Updated state: [3.39244171e+06 7.40808220e+05 2.13989603e+00 1.70376126e+02
 4.85212985e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244170e+06 7.40807408e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Predicted state: [3.39244172e+06 7.40809112e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Updated state: [3.39244172e+06 7.40808943e+05 2.13992719e+00 1.70378607e+02
 1.73679711e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244170e+06 7.40807408e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Predicted state: [3.39244172e+06 7.40809112e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Updated state: [3.39244170e+06 7.40807490e+05 2.13993970e+00 1.70379603e+02
 4.85212985e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244170e+06 7.40807408e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Predicted state: [3.39244172e+06 7.40809112e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Updated state: [3.39244171e+06 7.40807976e+05 2.13992078e+00 1.70378097e+02
 2.37758406e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244170e+06 7.40807408e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Predicted state: [3.39244172e+06 7.40809112e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Updated state: [3.39244172e+06 7.40808828e+05 2.13992969e+00 1.70378806e+02
 1.48604886e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244170e+06 7.40807408e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Predicted state: [3.39244172e+06 7.40809112e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Updated state: [3.39244170e+06 7.40807424e+05 2.13994438e+00 1.70379976e+02
 1.73679711e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244170e+06 7.40807408e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Predicted state: [3.39244172e+06 7.40809112e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Updated state: [3.39244170e+06 7.40807550e+05 2.13994307e+00 1.70379871e+02
 1.48604886e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244170e+06 7.40807408e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Predicted state: [3.39244172e+06 7.40809112e+05 2.13994455e+00 1.70379990e+02
 0.00000000e+00], Updated state: [3.39244171e+06 7.40808220e+05 2.13993970e+00 1.70379603e+02
 4.85243683e-09]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244168e+06 7.40807413e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Predicted state: [3.39244170e+06 7.40809116e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Updated state: [3.39244168e+06 7.40807555e+05 2.14519561e+00 1.70346321e+02
 1.48958469e-06]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244168e+06 7.40807413e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Predicted state: [3.39244170e+06 7.40809116e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Updated state: [3.39244169e+06 7.40808224e+05 2.14516186e+00 1.70343641e+02
 4.86406997e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244168e+06 7.40807413e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Predicted state: [3.39244170e+06 7.40809116e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Updated state: [3.39244170e+06 7.40808948e+05 2.14519309e+00 1.70346121e+02
 1.74107102e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244168e+06 7.40807413e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Predicted state: [3.39244170e+06 7.40809116e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Updated state: [3.39244168e+06 7.40807494e+05 2.14520564e+00 1.70347117e+02
 4.86406997e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244168e+06 7.40807413e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Predicted state: [3.39244170e+06 7.40809116e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Updated state: [3.39244169e+06 7.40807981e+05 2.14518667e+00 1.70345611e+02
 2.38343482e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244168e+06 7.40807413e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Predicted state: [3.39244170e+06 7.40809116e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Updated state: [3.39244170e+06 7.40808833e+05 2.14519561e+00 1.70346321e+02
 1.48970573e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244168e+06 7.40807413e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Predicted state: [3.39244170e+06 7.40809116e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Updated state: [3.39244168e+06 7.40807428e+05 2.14521033e+00 1.70347490e+02
 1.74107102e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244168e+06 7.40807413e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Predicted state: [3.39244170e+06 7.40809116e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Updated state: [3.39244168e+06 7.40807555e+05 2.14520901e+00 1.70347385e+02
 1.48970573e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244168e+06 7.40807413e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Predicted state: [3.39244170e+06 7.40809116e+05 2.14521050e+00 1.70347504e+02
 0.00000000e+00], Updated state: [3.39244169e+06 7.40808224e+05 2.14520564e+00 1.70347117e+02
 4.86437771e-09]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244166e+06 7.40807418e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Predicted state: [3.39244168e+06 7.40809121e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Updated state: [3.39244166e+06 7.40807559e+05 2.15085205e+00 1.70309349e+02
 1.49351242e-06]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244166e+06 7.40807418e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Predicted state: [3.39244168e+06 7.40809121e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Updated state: [3.39244167e+06 7.40808229e+05 2.15081822e+00 1.70306670e+02
 4.87689553e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244166e+06 7.40807418e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Predicted state: [3.39244168e+06 7.40809121e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Updated state: [3.39244168e+06 7.40808952e+05 2.15084953e+00 1.70309149e+02
 1.74566187e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244166e+06 7.40807418e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Predicted state: [3.39244168e+06 7.40809121e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Updated state: [3.39244166e+06 7.40807499e+05 2.15086211e+00 1.70310145e+02
 4.87689553e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244166e+06 7.40807418e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Predicted state: [3.39244168e+06 7.40809121e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Updated state: [3.39244167e+06 7.40807985e+05 2.15084309e+00 1.70308639e+02
 2.38971945e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244166e+06 7.40807418e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Predicted state: [3.39244168e+06 7.40809121e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Updated state: [3.39244168e+06 7.40808837e+05 2.15085205e+00 1.70309349e+02
 1.49363378e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244166e+06 7.40807418e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Predicted state: [3.39244168e+06 7.40809121e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Updated state: [3.39244166e+06 7.40807433e+05 2.15086681e+00 1.70310518e+02
 1.74566187e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244166e+06 7.40807418e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Predicted state: [3.39244168e+06 7.40809121e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Updated state: [3.39244166e+06 7.40807559e+05 2.15086549e+00 1.70310413e+02
 1.49363378e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244166e+06 7.40807418e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Predicted state: [3.39244168e+06 7.40809121e+05 2.15086699e+00 1.70310532e+02
 0.00000000e+00], Updated state: [3.39244167e+06 7.40808229e+05 2.15086211e+00 1.70310145e+02
 4.87720408e-09]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244164e+06 7.40807422e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Predicted state: [3.39244166e+06 7.40809125e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Updated state: [3.39244164e+06 7.40807564e+05 2.15037545e+00 1.70275581e+02
 1.49318148e-06]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244164e+06 7.40807422e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Predicted state: [3.39244166e+06 7.40809125e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Updated state: [3.39244165e+06 7.40808233e+05 2.15034163e+00 1.70272903e+02
 4.87581487e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244164e+06 7.40807422e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Predicted state: [3.39244166e+06 7.40809125e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Updated state: [3.39244166e+06 7.40808956e+05 2.15037293e+00 1.70275382e+02
 1.74527505e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244164e+06 7.40807422e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Predicted state: [3.39244166e+06 7.40809125e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Updated state: [3.39244164e+06 7.40807503e+05 2.15038551e+00 1.70276378e+02
 4.87581487e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244164e+06 7.40807422e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Predicted state: [3.39244166e+06 7.40809125e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Updated state: [3.39244165e+06 7.40807990e+05 2.15036649e+00 1.70274872e+02
 2.38918992e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244164e+06 7.40807422e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Predicted state: [3.39244166e+06 7.40809125e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Updated state: [3.39244166e+06 7.40808841e+05 2.15037545e+00 1.70275581e+02
 1.49330281e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244164e+06 7.40807422e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Predicted state: [3.39244166e+06 7.40809125e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Updated state: [3.39244164e+06 7.40807437e+05 2.15039021e+00 1.70276750e+02
 1.74527505e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244164e+06 7.40807422e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Predicted state: [3.39244166e+06 7.40809125e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Updated state: [3.39244164e+06 7.40807564e+05 2.15038889e+00 1.70276646e+02
 1.49330281e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244164e+06 7.40807422e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Predicted state: [3.39244166e+06 7.40809125e+05 2.15039039e+00 1.70276764e+02
 0.00000000e+00], Updated state: [3.39244165e+06 7.40808233e+05 2.15038551e+00 1.70276378e+02
 4.87612335e-09]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244162e+06 7.40807427e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Predicted state: [3.39244164e+06 7.40809129e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Updated state: [3.39244162e+06 7.40807569e+05 2.15906790e+00 1.70240395e+02
 1.49921735e-06]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244162e+06 7.40807427e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Predicted state: [3.39244164e+06 7.40809129e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Updated state: [3.39244163e+06 7.40808237e+05 2.15903393e+00 1.70237717e+02
 4.89552433e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244162e+06 7.40807427e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Predicted state: [3.39244164e+06 7.40809129e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Updated state: [3.39244164e+06 7.40808960e+05 2.15906537e+00 1.70240195e+02
 1.75232996e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244162e+06 7.40807427e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Predicted state: [3.39244164e+06 7.40809129e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Updated state: [3.39244162e+06 7.40807508e+05 2.15907799e+00 1.70241191e+02
 4.89552433e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244162e+06 7.40807427e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Predicted state: [3.39244164e+06 7.40809129e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Updated state: [3.39244162e+06 7.40807994e+05 2.15905890e+00 1.70239686e+02
 2.39884772e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244162e+06 7.40807427e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Predicted state: [3.39244164e+06 7.40809129e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Updated state: [3.39244163e+06 7.40808845e+05 2.15906790e+00 1.70240395e+02
 1.49933917e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244162e+06 7.40807427e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Predicted state: [3.39244164e+06 7.40809129e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Updated state: [3.39244162e+06 7.40807442e+05 2.15908271e+00 1.70241563e+02
 1.75232996e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244162e+06 7.40807427e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Predicted state: [3.39244164e+06 7.40809129e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Updated state: [3.39244162e+06 7.40807569e+05 2.15908139e+00 1.70241459e+02
 1.49933917e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244162e+06 7.40807427e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Predicted state: [3.39244164e+06 7.40809129e+05 2.15908289e+00 1.70241577e+02
 0.00000000e+00], Updated state: [3.39244163e+06 7.40808237e+05 2.15907799e+00 1.70241191e+02
 4.89583405e-09]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244160e+06 7.40807431e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Predicted state: [3.39244162e+06 7.40809133e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Updated state: [3.39244160e+06 7.40807573e+05 2.16327286e+00 1.70206475e+02
 1.50213718e-06]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244160e+06 7.40807431e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Predicted state: [3.39244162e+06 7.40809133e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Updated state: [3.39244161e+06 7.40808242e+05 2.16323883e+00 1.70203797e+02
 4.90505871e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244160e+06 7.40807431e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Predicted state: [3.39244162e+06 7.40809133e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Updated state: [3.39244161e+06 7.40808965e+05 2.16327032e+00 1.70206275e+02
 1.75574274e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244160e+06 7.40807431e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Predicted state: [3.39244162e+06 7.40809133e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Updated state: [3.39244160e+06 7.40807512e+05 2.16328297e+00 1.70207271e+02
 4.90505871e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244160e+06 7.40807431e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Predicted state: [3.39244162e+06 7.40809133e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Updated state: [3.39244160e+06 7.40807999e+05 2.16326384e+00 1.70205766e+02
 2.40351964e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244160e+06 7.40807431e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Predicted state: [3.39244162e+06 7.40809133e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Updated state: [3.39244161e+06 7.40808850e+05 2.16327286e+00 1.70206475e+02
 1.50225924e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244160e+06 7.40807431e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Predicted state: [3.39244162e+06 7.40809133e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Updated state: [3.39244160e+06 7.40807447e+05 2.16328770e+00 1.70207643e+02
 1.75574274e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244160e+06 7.40807431e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Predicted state: [3.39244162e+06 7.40809133e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Updated state: [3.39244160e+06 7.40807573e+05 2.16328638e+00 1.70207539e+02
 1.50225924e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244160e+06 7.40807431e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Predicted state: [3.39244162e+06 7.40809133e+05 2.16328788e+00 1.70207657e+02
 0.00000000e+00], Updated state: [3.39244161e+06 7.40808242e+05 2.16328297e+00 1.70207271e+02
 4.90536904e-09]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244157e+06 7.40807436e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Predicted state: [3.39244160e+06 7.40809138e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Updated state: [3.39244158e+06 7.40807578e+05 2.16554306e+00 1.70171349e+02
 1.50371358e-06]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244157e+06 7.40807436e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Predicted state: [3.39244160e+06 7.40809138e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Updated state: [3.39244158e+06 7.40808246e+05 2.16550900e+00 1.70168672e+02
 4.91020627e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244157e+06 7.40807436e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Predicted state: [3.39244160e+06 7.40809138e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Updated state: [3.39244159e+06 7.40808969e+05 2.16554052e+00 1.70171150e+02
 1.75758529e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244157e+06 7.40807436e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Predicted state: [3.39244160e+06 7.40809138e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Updated state: [3.39244157e+06 7.40807517e+05 2.16555319e+00 1.70172145e+02
 4.91020627e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244157e+06 7.40807436e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Predicted state: [3.39244160e+06 7.40809138e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Updated state: [3.39244158e+06 7.40808003e+05 2.16553404e+00 1.70170640e+02
 2.40604199e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244157e+06 7.40807436e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Predicted state: [3.39244160e+06 7.40809138e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Updated state: [3.39244159e+06 7.40808854e+05 2.16554306e+00 1.70171349e+02
 1.50383577e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244157e+06 7.40807436e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Predicted state: [3.39244160e+06 7.40809138e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Updated state: [3.39244157e+06 7.40807451e+05 2.16555792e+00 1.70172517e+02
 1.75758529e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244157e+06 7.40807436e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Predicted state: [3.39244160e+06 7.40809138e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Updated state: [3.39244158e+06 7.40807578e+05 2.16555660e+00 1.70172413e+02
 1.50383577e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244157e+06 7.40807436e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Predicted state: [3.39244160e+06 7.40809138e+05 2.16555810e+00 1.70172531e+02
 0.00000000e+00], Updated state: [3.39244158e+06 7.40808246e+05 2.16555319e+00 1.70172145e+02
 4.91051692e-09]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244155e+06 7.40807441e+05 2.17439175e+00 1.70137238e+02
 0.00000000e+00], Predicted state: [3.39244157e+06 7.40809142e+05 2.17439175e+00 1.70137238e+02
 0.00000000e+00], Updated state: [3.39244155e+06 7.40807582e+05 2.17437665e+00 1.70136056e+02
 1.50984746e-06]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244155e+06 7.40807441e+05 2.17439175e+00 1.70137238e+02
 0.00000000e+00], Predicted state: [3.39244157e+06 7.40809142e+05 2.17439175e+00 1.70137238e+02
 0.00000000e+00], Updated state: [3.39244156e+06 7.40808251e+05 2.17434244e+00 1.70133380e+02
 4.93023575e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244155e+06 7.40807441e+05 2.17439175e+00 1.70137238e+02
 0.00000000e+00], Predicted state: [3.39244157e+06 7.40809142e+05 2.17439175e+00 1.70137238e+02
 0.00000000e+00], Updated state: [3.39244157e+06 7.40808973e+05 2.17437410e+00 1.70135857e+02
 1.76475475e-08]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244155e+06 7.40807441e+05 2.17439175e+00 1.70137238e+02
 0.00000000e+00], Predicted state: [3.39244157e+06 7.40809142e+05 2.17439175e+00 1.70137238e+02
 0.00000000e+00], Updated state: [3.39244155e+06 7.40807522e+05 2.17438682e+00 1.70136852e+02
 4.93023575e-07]
Timestamp: 2024-07-03 05:19:45, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244155e+06 7.40807441e+05 2.17439175e+00 1.70137238e+02
 0.00000000e+00], Predicted state: [3.39244157e+06 7.40809142e+05 2.17439175e+00 1.70137238e+02
